"id","participant_id","trial_num","graph_type","graph_fctr","x1","y1","x2","y2","time1","time2","confidence","num_redos","reflection"
"797","102","5","3","cancer death rates","16.13","18.87","20.00","20.07","38913","42897","7","0","none"
"798","102","6","2","amounts spent on advertising directly to children","16.00","11.07","20.07","12.00","48517","52437","5","0","none"
"799","102","7","0","amount of books published","15.93","21.00","19.93","17.87","17584","21341","6","0","none"
"800","102","8","1","yields of sunflower seed (kg/hectare)","15.80","12.20","20.00","13.00","44587","51576","7","0","research"
"801","103","1","0","amount of books published","16.40","19.27","21.60","22.27","28110","29389","6","1","none"
"802","103","2","2","death rate for the world population","15.40","10.20","19.53","11.60","18844","22286","7","0","none"
"803","103","3","3","population of males over 80","15.47","15.47","21.33","16.53","14363","16973","8","0","none"
"804","103","4","1","yields of sunflower seed (kg/hectare)","16.40","10.47","21.47","10.47","12712","15987","8","0",
"805","103","5","0","global economy growth rates","17.67","22.13","22.53","25.27","9646","12579","8","0","none"
"806","103","6","2","percentage of workers who will have adequate health service","16.60","9.53","21.80","10.53","14856","17580","8","0","none"
"807","103","7","3","cancer death rates","16.87","17.20","20.67","19.40","17925","0","8","2","none"
"808","103","8","1","striped dolphin populations","16.47","8.13","20.73","11.47","7695","10595","8","0",
"809","104","1","2","amounts spent on advertising directly to children","16.00","15.20","20.00","22.20","11121","27763","8","0","none"
"810","104","2","1","traffic accident health rate per 10,000 accidents","16.07","10.00","20.00","8.93","11553","15631","6","0","none"
"811","104","3","0","global economy growth rates","16.00","20.87","19.87","19.00","12257","16390","6","1","none"
"812","104","4","3","cancer death rates","16.07","18.13","20.13","19.20","12417","16578","3","0",
"813","104","5","2","death rate for the world population","16.00","16.00","20.07","19.87","6529","11004","5","0","none"
"814","104","6","1","striped dolphin populations","16.07","10.07","19.93","9.13","6554","8676","6","0","none"
"815","104","7","0","amount of books published","16.87","21.07","20.13","19.80","6881","8939","2","0","none"
"816","104","8","3","population of males over 80","16.07","17.80","21.00","17.13","9106","12385","3","0",
"817","105","1","2","percentage of workers who will have adequate health service","8.07","6.13","12.00","9.93","29359","29928","8","2","none"
"818","105","2","1","students who eat breakfast","15.47","10.40","19.93","7.93","19441","21207","8","0","none"
"819","105","3","3","cancer death rates","15.80","15.33","18.20","12.47","12456","13681","8","0","none"
"820","105","4","0","amount of books published","16.27","19.20","20.13","13.33","9849","10907","8","0",
"821","105","5","2","death rate for the world population","16.53","12.07","21.07","12.60","11660","13114","6","0","none"
"822","105","6","1","traffic accident health rate per 10,000 accidents","17.00","12.73","20.53","14.27","18378","19023","6","0","none"
"823","105","7","3","population of males over 80","16.07","16.87","20.60","17.73","9026","10881","8","0","none"
"824","105","8","0","global economy growth rates","17.00","23.87","21.67","25.60","10970","13172","8","0",
"825","106","1","3","population of males over 80","16.00","18.00","20.00","18.67","36463","0","6","1","none"
"826","106","2","1","students who eat breakfast","16.07","13.07","19.93","13.07","26718","28914","4","0","none"
"827","106","3","0","amount of books published","15.93","21.93","19.07","18.13","14001","19237","6","0","none"
"828","106","4","2","death rate for the world population","16.13","9.60","19.93","9.33","20307","23969","4","2","I think people will understand that the population decreases and will try theyr best to find reasons, answers and they will take actions so this wouldn't happen anymore..."
"829","106","5","3","cancer death rates","15.87","15.87","20.13","15.67","17860","0","5","1","none"
"830","106","6","1","traffic accident health rate per 10,000 accidents","16.07","12.20","20.00","12.13","13120","16026","4","2","none"
"831","106","7","0","global burglary rates","15.93","22.13","19.80","20.13","18258","20150","5","2","none"
"832","106","8","2","percentage of workers who will have adequate health service","15.87","11.20","20.13","14.20","13889","15182","3","0","It seems that the world finds more temptations wich are bad for our health"
"833","107","1","1","traffic accident health rate per 10,000 accidents","15.93","9.93","19.93","7.93","44637","49159","6","1","none"
"834","107","2","2","percentage of workers who will have adequate health service","15.93","13.27","19.93","15.13","30471","34993","5","1","none"
"835","107","3","3","population of males over 80","16.07","19.07","20.07","21.93","20209","23542","8","0","none"
"836","107","4","0","amount of books published","14.80","19.07","19.93","14.93","10849","15608","6","0",
"837","107","5","1","students who eat breakfast","15.93","10.07","19.93","9.93","7910","9439","6","1","none"
"838","107","6","2","amounts spent on advertising directly to children","15.93","13.93","20.07","18.13","15704","20245","7","0","none"
"839","107","7","3","cancer death rates","14.93","19.13","19.93","22.00","8083","13901","7","0","none"
"840","107","8","0","global burglary rates","16.07","24.13","20.13","24.13","18920","25188","7","0",
"841","108","1","3","population of males over 80","14.87","17.33","19.93","18.27","96289","115329","5","0","none"
"842","108","2","1","striped dolphin populations","14.93","13.00","18.93","14.07","72012","83041","3","0","none"
"843","108","3","2","death rate for the world population","15.93","12.20","19.00","14.00","19624","23489","5","0","none"
"844","108","4","0","amount of books published","15.00","19.00","19.93","13.07","12199","17016","4","0","i dont now.."
"845","108","5","3","cancer death rates","15.00","17.00","20.13","19.07","8911","12001","6","0","none"
"846","108","6","1","traffic accident health rate per 10,000 accidents","15.93","11.07","19.80","10.07","7271","11306","5","0","none"
"847","108","7","2","percentage of workers who will have adequate health service","16.07","11.87","20.00","16.27","6984","11510","4","0","none"
"848","108","8","0","global burglary rates","15.87","18.93","20.07","16.00","7538","12925","3","0","i dont now"
"849","109","1","1","striped dolphin populations","13.93","11.13","14.93","10.27","69255","75494","8","0","none"
"850","109","2","3","population of males over 80","15.93","17.13","19.80","18.27","82357","84631","3","0","none"
"851","109","3","0","global burglary rates","15.93","16.13","19.93","15.00","76171","87890","8","1","none"
"852","109","4","2","amounts spent on advertising directly to children","15.93","18.27","19.87","33.87","80765","102717","8","0","i had calculate and every line means 300"
"853","109","5","1","traffic accident health rate per 10,000 accidents","16.00","11.67","19.93","11.20","45850","49236","6","0","none"
"854","109","6","3","cancer death rates","15.93","16.53","19.87","17.13","25763","41491","8","1","none"
"855","109","7","0","global economy growth rates","16.00","16.40","20.00","15.27","49635","57379","6","1","none"
"856","109","8","2","percentage of workers who will have adequate health service","15.93","18.13","19.93","33.93","41283","60336","5","0","nothing"
"857","110","1","1","students who eat breakfast","15.87","10.87","20.00","8.07","55424","56672","6","5","none"
"858","110","2","3","population of males over 80","15.93","17.13","19.93","20.07","83591","87447","5","1","none"
"859","110","3","2","percentage of workers who will have adequate health service","15.87","10.00","18.80","6.20","47293","51077","6","0","none"
"860","110","4","0","global burglary rates","15.93","26.33","19.93","30.07","116316","121340","6","0","Reasons  that  made me get  to  this  prediction  :  weak  economy,  less money  for  employees  salary,  europe  collaps   more  and  more  unemployeds."
"861","110","5","1","yields of sunflower seed (kg/hectare)","15.80","11.40","19.93","10.13","47522","50651","6","0","none"
"862","110","6","3","cancer death rates","15.87","16.93","20.87","18.93","70974","0","6","1","none"
"863","110","7","2","amounts spent on advertising directly to children","16.07","12.93","19.93","17.07","33468","36245","7","0","none"
"864","110","8","0","global economy growth rates","15.93","22.93","19.93","20.00","23879","28479","6","0","     I  believe in  the  prediction  i  made  because  :  i  thing  that  will  be more  and  more  unemployes,  and  in prezent(2013)  women  who  are  pregnant don`t have  the  day  of  tomorrow  asigured."
"865","111","1","0","global economy growth rates","15.87","24.93","20.00","26.07","29012","37127","7","0","none"
"866","111","2","3","cancer death rates","16.00","18.13","19.87","19.00","23216","27902","6","0","none"
"867","111","3","2","death rate for the world population","15.07","13.13","18.93","17.20","40234","46297","7","0","none"
"868","111","4","1","striped dolphin populations","16.00","11.13","20.00","11.13","22550","31602","5","0",
"869","111","5","0","global burglary rates","16.00","22.20","20.60","19.13","42808","45585","5","0","none"
"870","111","6","3","population of males over 80","16.07","17.93","20.00","20.20","22122","24827","6","1","none"
"871","111","7","2","amounts spent on advertising directly to children","15.93","12.13","19.87","17.00","17063","0","6","1","none"
"872","111","8","1","students who eat breakfast","15.87","11.13","20.00","12.20","17847","22632","8","0",
"873","112","1","2","percentage of workers who will have adequate health service","15.60","14.13","19.47","18.33","51894","60815","4","0","none"
